Date,region,product_1,product_2,product_3
2021-02-01,Europe,12314,321,321
2021-02-01,Europe,243397,733,733
2021-02-01,Europe,63891,626,626
2021-02-01,Europe,47723,586,586
2021-02-01,Europe,2134,248,248
2021-02-01,Europe,313,5,5
2021-02-01,Europe,33614,398,398
2021-02-01,Europe,112752,1335,1335
2021-02-01,Europe,139,1,1
2021-02-01,Europe,229219,2714,2714
2021-02-01,Europe,275174,1979,1979
2021-02-01,Europe,151012,1788,1788
2021-02-01,Europe,267116,1999,1999
2021-02-01,Europe,141382,1674,1674
2021-02-01,Europe,8950,193,193
2021-02-01,Europe,3422,57,57
2021-02-01,Europe,18405,396,396
2021-02-01,Europe,57322,1235,1235
2021-02-01,Europe,1422065,3004,3004
2021-02-01,Europe,35419,687,687
2021-02-01,Europe,45200,307,307
2021-02-01,Europe,50069,14196,14196
2021-02-01,Europe,6708,1902,1902
2021-02-01,Europe,1993,565,565
2021-02-01,Europe,3801,915,915
2021-02-01,Europe,22,2,2
2021-02-01,Europe,4210544,34269,34269
2021-02-01,Europe,7261,304,304
2021-02-01,Europe,26,1,1
2021-02-01,Europe,46870,520,520
2021-02-01,Europe,135364,2715,2715
2021-02-01,Europe,3927,198,99
2021-02-01,Europe,55816,4490,2245
2021-02-01,Europe,3688,288,144
2021-02-01,Europe,15624,804,402
2021-02-01,Europe,6739,436,218
2021-02-01,Europe,12755,996,498
2021-02-01,Europe,20480,918,459
2021-02-01,Europe,44642,2328,1164
2021-02-01,Europe,14601,1200,600
2021-02-01,Europe,50497,2530,1265
2021-02-01,Europe,17298,884,442
2021-02-01,Europe,8642,468,234
2021-02-01,Europe,40,2,1
2021-02-01,Europe,8663,712,356
2021-02-01,Europe,25093,1000,500
2021-02-01,Europe,12234,742,371
2021-02-01,Europe,22428,1408,704
2021-02-01,Europe,1516,96,48
2021-02-01,Europe,12661,1072,268
2021-02-01,Europe,8949,684,171
2021-02-01,Europe,60742,3656,914
2021-02-01,Europe,12560,3320,830
2021-02-01,Europe,6675,664,166
2021-02-01,Europe,9127,2532,633
2021-02-01,Europe,18684,3484,871
2021-02-01,Europe,39371,6360,1590
2021-02-01,Europe,21942,3068,767
2021-02-01,Europe,15050,1816,454
2021-02-01,Europe,7398,736,184
2021-02-01,Europe,21320,1804,451
2021-02-01,Europe,46045,3896,974
2021-02-01,Europe,21750,1844,461
2021-02-01,Europe,28738,672,168
2021-02-01,Europe,42977,1520,380
2021-02-01,Europe,7442,2060,515
2021-02-01,Europe,100567,14064,3516
2021-02-01,Europe,1984,510,102
2021-02-01,Europe,2926,810,162
2021-02-01,Europe,11269,2890,578
2021-02-01,Europe,1946,535,107
2021-02-01,Europe,742,180,36
2021-02-01,Europe,4197,1190,238
2021-02-01,Europe,5632,1375,275
2021-02-01,Europe,16139,4150,830
2021-02-01,Europe,6558,1740,290
2021-02-01,Europe,7508,3318,553
2021-02-01,Europe,12268,4410,735
2021-02-01,Europe,4206,1116,186
2021-02-01,Europe,1636,588,98
2021-02-01,Europe,6852,1818,303
2021-02-01,Europe,8978,2382,397
2021-02-01,Europe,13257,5790,965
2021-02-01,Europe,52643,18918,3153
2021-02-01,Europe,2144,972,162
2021-02-01,Europe,8531,3066,511
2021-02-01,Europe,2789,780,130
2021-02-01,Europe,13613,4890,815
2021-02-01,Europe,35402,15462,2577
2021-02-01,Europe,138527,49782,8297
2021-02-01,Europe,22289,8010,1335
2021-02-01,Europe,8774,2328,388
2021-02-01,Europe,27064,11994,1999
2021-02-01,Europe,15731,5616,208
2021-02-01,Europe,23136,8559,317
2021-02-01,Europe,30987,8613,319
2021-02-01,Europe,162286,106380,3940
2021-02-01,Europe,1183442,161676,5988
2021-02-01,Europe,775803,83187,3081
2021-02-01,Europe,297499,5778,214
2021-02-01,Europe,825978,87480,3240
2021-02-01,Europe,981689,73629,2727
2021-02-01,Europe,72223,85698,3174
2021-02-01,Europe,953370,52650,1950
2021-02-01,Europe,12422,2565,95
2021-02-01,Europe,348013,3186,118
2021-02-01,Europe,62868,59292,2196
2021-02-01,Europe,988922,80946,2998
2021-02-01,Europe,2418124,21708,804
2021-02-01,Europe,398376,10503,389
2021-02-01,Europe,1204928,21789,807
2021-02-01,Europe,23589,39872,1424
2021-02-01,Europe,23585,41916,1497
2021-02-01,Europe,5404,16800,600
2021-02-01,Europe,34910,81732,2919
2021-02-01,Europe,10712,18172,649
2021-02-01,Europe,50020,84672,3024
2021-02-01,Europe,304062,787948,28141
2021-02-01,Europe,30868,57176,2042
2021-02-01,Europe,19877,32900,1175
2021-02-01,Europe,27753,56784,2028
2021-02-01,Europe,16863,28504,1018
2021-02-01,Europe,44998,104636,3737
2021-02-01,Europe,6875,11620,415
2021-02-01,Europe,22711,38388,1371
2021-02-01,Europe,40375,85232,3044
2021-02-01,Europe,14955,1230,41
2021-02-01,Europe,165180,3690,123
2021-02-01,Europe,437429,21540,718
2021-02-01,Europe,732370,6090,203
2021-02-01,Europe,51066,4200,140
2021-02-01,Europe,298335,7290,243
2021-02-01,Europe,16868,5152,92
2021-02-01,Europe,638264,13496,241
2021-02-01,Europe,185051,176120,3145
2021-02-01,Europe,155195,86576,1546
2021-02-01,Europe,197482,634704,11334
2021-02-01,Europe,2469918,1954288,34898
2021-02-01,Europe,897275,419104,7484
2021-02-01,Europe,174,336,6
2021-02-01,Europe,804128,1817424,32454
2021-02-01,Europe,1393124,1362872,24337
2021-02-01,Europe,160726,339640,6065
2021-02-01,Europe,833093,674464,12044
2021-02-01,Europe,26,56,1
2021-02-01,Europe,1270529,628096,11216
2021-02-01,Europe,23,56,1
2021-02-01,Europe,1668831,547568,9778
2021-02-01,Europe,2206530,1468488,26223
2021-02-01,Europe,1118503,449456,8026
2021-02-01,Europe,732056,53312,952
2021-02-01,Europe,458495,210672,3762
2021-02-01,Europe,1429169,232680,4155
2021-02-01,Europe,1859050,234808,4193
2021-02-01,Europe,97790,223776,1332
2021-02-01,Europe,2143275,1684704,10028
2021-03-01,Europe,478,43,43
2021-03-01,Europe,1519,168,168
2021-03-01,Europe,531,46,46
2021-03-01,Europe,12623,352,352
2021-03-01,Europe,4727,502,502
2021-03-01,Europe,3295,280,280
2021-03-01,Europe,4786,444,444
2021-03-01,Europe,4167,186,186
2021-03-01,Europe,1101,18,18
2021-03-01,Europe,4638,38,38
2021-03-01,Europe,131267,107,107
2021-03-01,Europe,254048,1953,1953
2021-03-01,Europe,61409,1560,1560
2021-03-01,Europe,61434,143,143
2021-03-01,Europe,16498,2452,2452
2021-03-01,Europe,8131,1643,1643
2021-03-01,Europe,4627,713,713
2021-03-01,Europe,2561,61,61
2021-03-01,Europe,4338,165,165
2021-03-01,Europe,1776,83,83
2021-03-01,Europe,12067,767,767
2021-03-01,Europe,13177,780,780
2021-03-01,Europe,13908,881,881
2021-03-01,Europe,717,70,70
2021-03-01,Europe,13490,1168,1168
2021-03-01,Europe,3565,819,819
2021-03-01,Europe,2197,461,461
2021-03-01,Europe,688,129,129
2021-03-01,Europe,1060,181,181
2021-03-01,Europe,1686,237,237
2021-03-01,Europe,1339,212,212
2021-03-01,Europe,1920,238,238
2021-03-01,Europe,7050,352,352
2021-03-01,Europe,3181,232,232
2021-03-01,Europe,5391,239,239
2021-03-01,Europe,593,42,42
2021-03-01,Europe,5181,414,414
2021-03-01,Europe,1619,121,121
2021-03-01,Europe,1134,105,105
2021-03-01,Europe,2036,178,178
2021-03-01,Europe,2593,279,279
2021-03-01,Europe,3159,167,167
2021-03-01,Europe,13172,1417,1417
2021-03-01,Europe,16688,1418,1418
2021-03-01,Europe,46296,1291,1291
2021-03-01,Europe,12228,744,744
2021-03-01,Europe,14808,475,475
2021-03-01,Europe,46085,585,585
2021-03-01,Europe,33870,262,262
2021-03-01,Europe,779888,632,632
2021-03-01,Europe,47779,448,448
2021-03-01,Europe,135809,3450,3450
2021-03-01,Europe,98706,8394,8394
2021-03-01,Europe,39921,6390,6390
2021-03-01,Europe,2396,180,180
2021-03-01,Europe,23724,3780,3780
2021-03-01,Europe,8795,75,75
2021-03-01,Europe,9276,148,148
2021-03-01,Europe,56823,547,547
2021-03-01,Europe,1416275,22596,22596
2021-03-01,Europe,1088681,10480,10480
2021-03-01,Europe,270281,4395,4395
2021-03-01,Europe,216864,3992,3992
2021-03-01,Europe,80208,1568,1568
2021-03-01,Europe,130,2,2
2021-03-01,Europe,2457,149,149
2021-03-01,Europe,512,9,9
2021-03-01,Europe,74276,2714,2714
2021-03-01,Europe,25059,6477,6477
2021-03-01,Europe,81495,28281,28281
2021-03-01,Europe,2389,147,147
2021-03-01,Europe,169063,6855,6855
2021-03-01,Europe,436018,4875,4875
2021-03-01,Europe,2733,134,134
2021-03-01,Europe,1750,136,136
2021-03-01,Europe,21781,2037,2037
2021-03-01,Europe,5310,323,323
2021-03-01,Europe,16447,1029,1029
2021-03-01,Europe,21086,588,588
2021-03-01,Europe,17644,492,492
2021-03-01,Europe,18582,927,927
2021-03-01,Europe,6571,210,210
2021-03-01,Europe,8804,2308,2308
2021-03-01,Europe,6736,946,946
2021-03-01,Europe,4244,136,136
2021-03-01,Europe,2207,171,171
2021-03-01,Europe,10097,567,567
2021-03-01,Europe,2188,131,131
2021-03-01,Europe,4853,118,118
2021-03-01,Europe,9582,233,233
2021-03-01,Europe,126226,498,498
2021-03-01,Europe,9482,78,78
2021-03-01,Europe,217069,177,177
2021-03-01,Europe,14609,124,124
2021-03-01,Europe,3768,31,31
2021-03-01,Europe,110375,90,90
2021-03-01,Europe,8629,74,74
2021-03-01,Europe,220046,204,204
2021-03-01,Europe,18037,469,469
2021-03-01,Europe,51694,185,185
2021-03-01,Europe,10558,99,99
2021-03-01,Europe,59715,139,139
2021-03-01,Europe,263034,2073,2073
2021-03-01,Europe,203466,701,701
2021-03-01,Europe,2137,343,343
2021-03-01,Europe,7064,1505,1505
2021-03-01,Europe,277135,4449,4449
2021-03-01,Europe,785345,7552,7552
2021-03-01,Europe,472454,4548,4548
2021-03-01,Europe,101664,1622,1622
2021-03-01,Europe,148904,2514,2514
2021-03-01,Europe,496385,7947,7947
2021-03-01,Europe,217217,2091,2091
2021-03-01,Europe,32529,519,519
2021-03-01,Europe,57892,552,552
2021-03-01,Europe,168819,1090,1090
2021-03-01,Europe,200852,1393,1393
2021-03-01,Europe,53278,344,344
2021-03-01,Europe,1783,30,30
2021-03-01,Europe,813107,28526,28526
2021-03-01,Europe,1285,78,78
2021-03-01,Europe,43748,1010,1010
2021-03-01,Europe,22756,822,822
2021-03-01,Europe,29241,685,685
2021-03-01,Europe,16421,799,799
2021-03-01,Europe,25678,1644,1644
2021-03-01,Europe,150815,1674,1674
2021-03-01,Europe,559,22,22
2021-03-01,Europe,103096,5041,5041
2021-03-01,Europe,2038,124,124
2021-03-01,Europe,11501,469,469
2021-03-01,Europe,11978,334,334
2021-03-01,Europe,3917,416,416
2021-03-01,Europe,16406,497,497
2021-03-01,Europe,29123,315,315
2021-03-01,Europe,5747,337,337
2021-03-01,Europe,115413,1553,1553
2021-03-01,Europe,6550,169,169
2021-03-01,Europe,12188,318,318
2021-03-01,Europe,233946,711,711
2021-03-01,Europe,35081,344,344
2021-03-01,Europe,38764,526,526
2021-03-01,Europe,13958,159,159
2021-03-01,Europe,2934,532,532
2021-03-01,Europe,1417,161,161
2021-03-01,Europe,2385,425,425
2021-03-01,Europe,2591,411,411
2021-03-01,Europe,1631814,6906,6906
2021-03-01,Europe,313,5,5
2021-03-01,Europe,52148,502,502
2021-03-01,Europe,172835,1642,1642
2021-03-01,Europe,134005,2138,2138
2021-03-01,Europe,205894,1982,1982
2021-03-01,Europe,138243,2334,2334
2021-03-01,Europe,243084,2340,2340
2021-03-01,Europe,87561,1397,1397
2021-03-01,Europe,3422,57,57
2021-03-01,Europe,17137,368,368
2021-03-01,Europe,46383,996,996
2021-03-01,Europe,39495,255,255
2021-03-01,Europe,49122,324,324
2021-03-01,Europe,56732,15818,15818
2021-03-01,Europe,10932,3048,3048
2021-03-01,Europe,1632,455,455
2021-03-01,Europe,17246,623,623
2021-03-01,Europe,45745,1645,1645
2021-03-01,Europe,22,2,2
2021-03-01,Europe,5472884,44543,44543
2021-03-01,Europe,1877531,18943,18943
2021-03-01,Europe,4860,204,204
2021-03-01,Europe,36749,408,408
2021-03-01,Europe,27630,1351,1351
2021-03-01,Europe,5458,430,215
2021-03-01,Europe,31945,998,499
2021-03-01,Europe,153230,3980,1990
2021-03-01,Europe,10470,678,339
2021-03-01,Europe,2901,248,124
2021-03-01,Europe,16221,1280,640
2021-03-01,Europe,127464,7612,3806
2021-03-01,Europe,23348,1040,520
2021-03-01,Europe,4670,338,169
2021-03-01,Europe,51827,2970,1485
2021-03-01,Europe,2394,192,96
2021-03-01,Europe,17357,862,431
2021-03-01,Europe,8189,426,213
2021-03-01,Europe,40,2,1
2021-03-01,Europe,2892,232,116
2021-03-01,Europe,141830,6036,3018
2021-03-01,Europe,18630,1024,512
2021-03-01,Europe,21320,1336,668
2021-03-01,Europe,109772,5322,1774
2021-03-01,Europe,19028,1592,398
2021-03-01,Europe,46171,4904,1226
2021-03-01,Europe,20323,1880,470
2021-03-01,Europe,12669,1292,323
2021-03-01,Europe,11544,3036,759
2021-03-01,Europe,5914,580,145
2021-03-01,Europe,1378,468,117
2021-03-01,Europe,7263,1936,484
2021-03-01,Europe,16649,3024,756
2021-03-01,Europe,34023,5372,1343
2021-03-01,Europe,18441,2528,632
2021-03-01,Europe,6811,668,167
2021-03-01,Europe,17416,1456,364
2021-03-01,Europe,45320,5376,1344
2021-03-01,Europe,37702,3152,788
2021-03-01,Europe,4160,408,102
2021-03-01,Europe,1727,460,115
2021-03-01,Europe,30615,5572,1393
2021-03-01,Europe,34811,4772,1193
2021-03-01,Europe,1737,460,92
2021-03-01,Europe,2729,730,146
2021-03-01,Europe,3319,795,159
2021-03-01,Europe,14613,3855,771
2021-03-01,Europe,1629,450,90
2021-03-01,Europe,1455,350,70
2021-03-01,Europe,10139,2685,537
2021-03-01,Europe,415,100,20
2021-03-01,Europe,3802,1060,212
2021-03-01,Europe,4633,1115,223
2021-03-01,Europe,4437,1175,235
2021-03-01,Europe,5292,1368,228
2021-03-01,Europe,8194,2118,353
2021-03-01,Europe,23960,1398,233
2021-03-01,Europe,11580,4848,808
2021-03-01,Europe,16426,5700,950
2021-03-01,Europe,4782,1236,206
2021-03-01,Europe,1294,564,94
2021-03-01,Europe,1695,588,98
2021-03-01,Europe,1882,594,99
2021-03-01,Europe,6151,1590,265
2021-03-01,Europe,54536,18918,3153
2021-03-01,Europe,24096,6228,1038
2021-03-01,Europe,2191,966,161
2021-03-01,Europe,7507,2604,434
2021-03-01,Europe,34755,14544,2424
2021-03-01,Europe,123810,42948,7158
2021-03-01,Europe,15532,5388,898
2021-03-01,Europe,9402,2430,405
2021-03-01,Europe,1780537,542640,90440
2021-03-01,Europe,14338,6000,1000
2021-03-01,Europe,23088,8532,316
2021-03-01,Europe,5772,5778,214
2021-03-01,Europe,55803,80811,2993
2021-03-01,Europe,131867,173367,6421
2021-03-01,Europe,163494,173340,6420
2021-03-01,Europe,18527,22437,831
2021-03-01,Europe,77223,83187,3081
2021-03-01,Europe,24087,5778,214
2021-03-01,Europe,72223,85698,3174
2021-03-01,Europe,72470,51003,1889
2021-03-01,Europe,119419,63072,2336
2021-03-01,Europe,16488,3186,118
2021-03-01,Europe,20103,18009,667
2021-03-01,Europe,114290,21708,804
2021-03-01,Europe,97175,12987,481
2021-03-01,Europe,28329,8964,332
2021-03-01,Europe,23506,39732,1419
2021-03-01,Europe,33131,78092,2789
2021-03-01,Europe,9950,16884,603
2021-03-01,Europe,48825,82796,2957
2021-03-01,Europe,294164,762300,27225
2021-03-01,Europe,30454,56308,2011
2021-03-01,Europe,27411,56084,2003
2021-03-01,Europe,28389,67116,2397
2021-03-01,Europe,14955,1230,41
2021-03-01,Europe,431218,10530,351
2021-03-01,Europe,780768,7410,247
2021-03-01,Europe,41217,3390,113
2021-03-01,Europe,158462,3630,121
2021-03-01,Europe,246770,6030,201
2021-03-01,Europe,16868,5152,92
2021-03-01,Europe,31789,13496,241
2021-03-01,Europe,184992,176064,3144
2021-03-01,Europe,62536,86464,1544
2021-03-01,Europe,46142,120288,2148
2021-03-01,Europe,1228578,2915192,52057
2021-03-01,Europe,181929,378504,6759
2021-03-01,Europe,806058,2132928,38088
2021-03-01,Europe,15661,5656,101
2021-03-01,Europe,293,280,5
2021-03-01,Europe,674638,1782872,31837
2021-03-01,Europe,816997,1816584,32439
2021-03-01,Europe,359888,837648,14958
2021-03-01,Europe,250470,526176,9396
2021-03-01,Europe,39257,29176,521
2021-03-01,Europe,245336,473312,8452
2021-03-01,Europe,548487,1198344,21399
2021-03-01,Europe,976,2520,45
2021-03-01,Europe,155175,383488,6848
2021-03-01,Europe,93946,97664,1744
2021-03-01,Europe,143211,204400,3650
2021-03-01,Europe,155224,234808,4193
2021-03-01,Europe,926991,2300424,13693
2021-04-01,Europe,478,43,43
2021-04-01,Europe,307,34,34
2021-04-01,Europe,222343,5845,5845
2021-04-01,Europe,485143,12804,12804
2021-04-01,Europe,76086,2456,2456
2021-04-01,Europe,1182,131,131
2021-04-01,Europe,11726,327,327
2021-04-01,Europe,4237,450,450
2021-04-01,Europe,3190,271,271
2021-04-01,Europe,6728,751,751
2021-04-01,Europe,4751,38,38
2021-04-01,Europe,134462,107,107
2021-04-01,Europe,48464,1245,1245
2021-04-01,Europe,203928,1789,1789
2021-04-01,Europe,16498,2452,2452
2021-04-01,Europe,6424,990,990
2021-04-01,Europe,2300,143,143
2021-04-01,Europe,1721,41,41
2021-04-01,Europe,1183,45,45
2021-04-01,Europe,45090,2194,2194
2021-04-01,Europe,9883,626,626
2021-04-01,Europe,717,70,70
2021-04-01,Europe,11558,950,950
2021-04-01,Europe,3145,721,721
2021-04-01,Europe,3779,780,780
2021-04-01,Europe,2166,299,299
2021-04-01,Europe,1927,270,270
2021-04-01,Europe,1314,209,209
2021-04-01,Europe,1849,232,232
2021-04-01,Europe,14746,602,602
2021-04-01,Europe,3559,131,131
2021-04-01,Europe,5128,143,143
2021-04-01,Europe,12920,541,541
2021-04-01,Europe,3157,312,312
2021-04-01,Europe,1997,175,175
2021-04-01,Europe,4390,529,529
2021-04-01,Europe,15405,1309,1309
2021-04-01,Europe,40810,1138,1138
2021-04-01,Europe,16554,1007,1007
2021-04-01,Europe,6211,310,310
2021-04-01,Europe,39819,537,537
2021-04-01,Europe,26432,1578,1578
2021-04-01,Europe,28338,214,214
2021-04-01,Europe,23022,174,174
2021-04-01,Europe,54284,1379,1379
2021-04-01,Europe,94833,7569,7569
2021-04-01,Europe,22761,4229,4229
2021-04-01,Europe,20800,3324,3324
2021-04-01,Europe,492211,7853,7853
2021-04-01,Europe,1630,26,26
2021-04-01,Europe,813186,7828,7828
2021-04-01,Europe,62490,997,997
2021-04-01,Europe,72059,1393,1393
2021-04-01,Europe,2457,149,149
2021-04-01,Europe,66948,2189,2189
2021-04-01,Europe,512,9,9
2021-04-01,Europe,74276,2714,2714
2021-04-01,Europe,24626,10324,10324
2021-04-01,Europe,32480,8395,8395
2021-04-01,Europe,167563,6792,6792
2021-04-01,Europe,2529,124,124
2021-04-01,Europe,5184,183,183
2021-04-01,Europe,235,25,25
2021-04-01,Europe,19972,1837,1837
2021-04-01,Europe,4685,285,285
2021-04-01,Europe,26606,1647,1647
2021-04-01,Europe,11523,701,701
2021-04-01,Europe,12769,637,637
2021-04-01,Europe,5720,1624,1624
2021-04-01,Europe,8772,2298,2298
2021-04-01,Europe,11811,2916,2916
2021-04-01,Europe,9180,2518,2518
2021-04-01,Europe,6687,939,939
2021-04-01,Europe,24319,3893,3893
2021-04-01,Europe,3870,124,124
2021-04-01,Europe,1717,133,133
2021-04-01,Europe,13273,1613,1613
2021-04-01,Europe,8848,510,510
2021-04-01,Europe,14681,357,357
2021-04-01,Europe,11256,85,85
2021-04-01,Europe,45796,431,431
2021-04-01,Europe,8592,69,69
2021-04-01,Europe,140698,112,112
2021-04-01,Europe,15233,190,190
2021-04-01,Europe,3860,31,31
2021-04-01,Europe,110549,88,88
2021-04-01,Europe,16332,424,424
2021-04-01,Europe,51694,185,185
2021-04-01,Europe,4448,113,113
2021-04-01,Europe,10558,99,99
2021-04-01,Europe,263034,2073,2073
2021-04-01,Europe,323702,1107,1107
2021-04-01,Europe,1295,276,276
2021-04-01,Europe,81205,6154,6154
2021-04-01,Europe,255135,4098,4098
2021-04-01,Europe,663699,6381,6381
2021-04-01,Europe,233602,3892,3892
2021-04-01,Europe,21030,705,705
2021-04-01,Europe,14748,249,249
2021-04-01,Europe,30563,516,516
2021-04-01,Europe,398231,6381,6381
2021-04-01,Europe,438184,4484,4484
2021-04-01,Europe,119257,1148,1148
2021-04-01,Europe,130718,844,844
2021-04-01,Europe,200852,1393,1393
2021-04-01,Europe,23058,388,388
2021-04-01,Europe,860301,30564,30564
2021-04-01,Europe,26816,986,986
2021-04-01,Europe,40848,945,945
2021-04-01,Europe,13952,504,504
2021-04-01,Europe,26058,601,601
2021-04-01,Europe,11036,537,537
2021-04-01,Europe,21695,1389,1389
2021-04-01,Europe,84532,3257,3257
2021-04-01,Europe,250196,2799,2799
2021-04-01,Europe,23813,937,937
2021-04-01,Europe,84158,4115,4115
2021-04-01,Europe,8426,785,785
2021-04-01,Europe,7693,596,596
2021-04-01,Europe,15564,434,434
2021-04-01,Europe,2994,318,318
2021-04-01,Europe,780,208,208
2021-04-01,Europe,1511539,3478,3478
2021-04-01,Europe,4775,754,754
2021-04-01,Europe,2404,100,100
2021-04-01,Europe,1139,70,70
2021-04-01,Europe,4644,274,274
2021-04-01,Europe,107344,1348,1348
2021-04-01,Europe,169197,406,406
2021-04-01,Europe,10404,268,268
2021-04-01,Europe,12149,317,317
2021-04-01,Europe,183682,594,594
2021-04-01,Europe,63838,626,626
2021-04-01,Europe,28183,721,721
2021-04-01,Europe,34284,496,496
2021-04-01,Europe,17854,227,227
2021-04-01,Europe,2394,434,434
2021-04-01,Europe,3720,418,418
2021-04-01,Europe,2430,384,384
2021-04-01,Europe,1387267,5880,5880
2021-04-01,Europe,203631,3438,3438
2021-04-01,Europe,114582,1103,1103
2021-04-01,Europe,77408,1235,1235
2021-04-01,Europe,165044,1567,1567
2021-04-01,Europe,7546,253,253
2021-04-01,Europe,312688,2833,2833
2021-04-01,Europe,173586,1671,1671
2021-04-01,Europe,197057,3327,3327
2021-04-01,Europe,341564,3288,3288
2021-04-01,Europe,71266,1137,1137
2021-04-01,Europe,278691,2678,2678
2021-04-01,Europe,59319,383,383
2021-04-01,Europe,14998,322,322
2021-04-01,Europe,35299,758,758
2021-04-01,Europe,1230242,2560,2560
2021-04-01,Europe,27103,175,175
2021-04-01,Europe,92529,25799,25799
2021-04-01,Europe,6636,1850,1850
2021-04-01,Europe,2533,706,706
2021-04-01,Europe,2717,654,654
2021-04-01,Europe,28624,1045,1045
2021-04-01,Europe,41094,1477,1477
2021-04-01,Europe,47466,2756,2756
2021-04-01,Europe,6756,200,200
2021-04-01,Europe,2361,206,206
2021-04-01,Europe,4548619,36468,36468
2021-04-01,Europe,1602432,15831,15831
2021-04-01,Europe,13107,505,505
2021-04-01,Europe,69633,773,773
2021-04-01,Europe,10671,418,418
2021-04-01,Europe,40289,1970,1970
2021-04-01,Europe,30300,1500,1500
2021-04-01,Europe,2713,148,74
2021-04-01,Europe,55956,4488,2244
2021-04-01,Europe,3921,310,155
2021-04-01,Europe,76905,1908,954
2021-04-01,Europe,28134,698,349
2021-04-01,Europe,7768,378,189
2021-04-01,Europe,12740,786,393
2021-04-01,Europe,31051,1578,789
2021-04-01,Europe,2386,204,102
2021-04-01,Europe,14121,1116,558
2021-04-01,Europe,111237,6232,3116
